date,2014-01-06 08:00:00,2014-01-06 10:00:00,2014-01-06 12:00:00,2014-01-06 14:00:00,2014-01-06 16:00:00,2014-01-06 18:00:00,2014-01-07 08:00:00,2014-01-07 10:00:00,2014-01-07 12:00:00,2014-01-07 14:00:00,2014-01-07 16:00:00,2014-01-07 18:00:00,2014-01-07 20:00:00,2014-01-08 08:00:00,2014-01-08 10:00:00,2014-01-08 12:00:00,2014-01-08 14:00:00,2014-01-08 16:00:00,2014-01-08 18:00:00,2014-01-08 20:00:00,2014-01-08 22:00:00,2014-01-09 08:00:00,2014-01-09 10:00:00,2014-01-09 12:00:00,2014-01-09 14:00:00,2014-01-09 16:00:00,2014-01-09 18:00:00,2014-01-09 20:00:00,2014-01-09 22:00:00,2014-01-10 08:00:00,2014-01-10 10:00:00,2014-01-10 12:00:00,2014-01-10 14:00:00,2014-01-10 16:00:00,2014-01-10 18:00:00,2014-01-10 20:00:00,2014-01-13 10:00:00,2014-01-13 12:00:00,2014-01-13 14:00:00,2014-01-13 16:00:00,2014-01-13 18:00:00,2014-01-13 20:00:00,2014-01-13 22:00:00,2014-01-14 08:00:00,2014-01-14 10:00:00,2014-01-14 12:00:00,2014-01-14 14:00:00,2014-01-14 16:00:00,2014-01-14 18:00:00,2014-01-14 20:00:00,2014-01-15 10:00:00,2014-01-15 12:00:00,2014-01-15 14:00:00,2014-01-15 16:00:00,2014-01-15 18:00:00,2014-01-15 20:00:00,2014-01-16 10:00:00,2014-01-16 12:00:00,2014-01-16 14:00:00,2014-01-16 16:00:00,2014-01-16 18:00:00,2014-01-16 20:00:00,2014-01-17 08:00:00,2014-01-17 10:00:00,2014-01-17 12:00:00,2014-01-17 14:00:00,2014-01-17 16:00:00,2014-01-17 18:00:00,2014-01-17 20:00:00
2014-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,1.0,0.0,0.0,0.008,0.0,0.0,0.158,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-14 08:00:00,0.0,0.091,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.034,0.059
2014-01-14 10:00:00,0.0,0.5,0.0,0.0,0.061,0.0,0.6,0.032,0.0,0.294,0.0,0.0,0.0,0.0,0.263,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.545,0.083,0.043,0.013,0.011,0.083,0.533,0.0,0.028,0.008,0.0,0.091,0.0,0.0,1.0,0.0,0.0,0.185,0.0,0.0,0.0,0.014,0.412,0.067,0.0,0.0,0.353,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.043
2014-01-14 12:00:00,0.0,0.0,0.032,0.049,0.386,0.0,0.0,0.417,0.048,0.041,0.027,0.065,0.0,0.0,0.0,0.008,0.403,0.065,0.005,0.0,0.0,0.0,0.402,0.0,0.053,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.397,0.049,0.0,0.016,0.023,0.044,0.238,0.017,0.032,0.008,0.0,0.0,1.0,0.031,0.062,0.031,0.032,0.0,0.435,0.016,0.036,0.039,0.0,0.008,0.402,0.024,0.022,0.008,0.017,0.0,0.058,0.008,0.317,0.088,0.06,0.008
2014-01-14 14:00:00,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.043,0.0,0.0,0.011,0.03,0.059,0.0,0.0,0.043,0.037,0.062,0.012,0.0,0.0,0.0,0.043,0.0,0.025,0.016,0.0,0.043,0.0,0.0,0.0,0.0,0.018,0.037,0.011,0.0,0.0,0.0,0.023,0.03,0.0,0.0,0.0,0.0,0.0,0.031,1.0,0.053,0.0,0.021,0.0,0.039,0.032,0.02,0.017,0.0,0.0,0.048,0.067,0.0,0.0,0.0,0.118,0.036,0.0,0.037,0.0,0.048,0.0
2014-01-14 16:00:00,0.0,0.231,0.027,0.161,0.167,0.0,0.25,0.147,0.027,0.286,0.031,0.176,0.0,0.0,0.267,0.111,0.171,0.143,0.0,0.0,0.0,0.0,0.129,0.088,0.27,0.0,0.0,0.111,0.0,0.0,0.24,0.0,0.051,0.11,0.074,0.125,0.194,0.026,0.109,0.068,0.148,0.027,0.0,0.0,0.185,0.062,0.053,1.0,0.139,0.03,0.0,0.132,0.357,0.09,0.048,0.0,0.321,0.12,0.056,0.116,0.0,0.0,0.0,0.296,0.031,0.213,0.098,0.136,0.027
2014-01-14 18:00:00,0.0,0.0,0.065,0.033,0.026,0.0,0.0,0.014,0.0,0.0,0.032,0.029,0.0,0.0,0.1,0.087,0.063,0.029,0.048,0.0,0.0,0.0,0.014,0.103,0.05,0.016,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.012,0.032,0.1,0.032,0.0,0.07,0.079,0.13,0.179,0.158,0.05,0.0,0.031,0.0,0.139,1.0,0.054,0.0,0.025,0.065,0.04,0.052,0.0,0.067,0.011,0.065,0.132,0.136,0.0,0.0,0.111,0.037,0.036,0.062,0.047,0.065
2014-01-14 20:00:00,0.0,0.011,0.022,0.022,0.037,0.0,0.0,0.023,0.011,0.0,0.053,0.01,0.0,0.0,0.0,0.0,0.043,0.01,0.515,0.0,0.0,0.0,0.023,0.0,0.01,0.05,0.011,0.0,0.0,0.0,0.0,0.0,0.035,0.021,0.026,0.0,0.0,0.01,0.029,0.354,0.0,0.044,0.037,0.0,0.0,0.032,0.021,0.03,0.054,1.0,0.0,0.029,0.0,0.078,0.07,0.0,0.011,0.027,0.033,0.029,0.048,0.012,0.0,0.0,0.0,0.021,0.066,0.039,0.056
2014-01-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-15 12:00:00,0.0,0.0,0.013,0.086,0.746,0.0,0.0,0.815,0.026,0.056,0.029,0.096,0.0,0.0,0.013,0.014,0.593,0.111,0.008,0.0,0.0,0.0,0.776,0.0,0.101,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.701,0.06,0.0,0.041,0.039,0.138,0.309,0.029,0.013,0.0,0.015,0.014,0.435,0.039,0.132,0.025,0.029,0.0,1.0,0.026,0.042,0.05,0.0,0.013,0.822,0.013,0.023,0.0,0.0,0.0,0.103,0.0,0.598,0.091,0.098,0.0
2014-01-15 14:00:00,0.0,0.412,0.071,0.037,0.101,0.0,0.467,0.061,0.0,0.333,0.022,0.067,0.0,0.0,0.5,0.1,0.125,0.067,0.0,0.0,0.0,0.0,0.029,0.115,0.3,0.0,0.0,0.222,0.0,0.0,0.438,0.118,0.038,0.025,0.044,0.118,0.318,0.0,0.103,0.047,0.278,0.034,0.0,0.0,0.412,0.016,0.032,0.357,0.065,0.0,0.0,0.026,1.0,0.074,0.074,0.0,0.706,0.024,0.111,0.081,0.0,0.0,0.0,0.174,0.087,0.092,0.021,0.05,0.034
2014-01-15 16:00:00,0.0,0.08,0.02,0.021,0.081,0.0,0.081,0.052,0.01,0.065,0.045,0.01,0.0,0.0,0.063,0.0,0.109,0.02,0.04,0.0,0.0,0.0,0.036,0.02,0.068,0.091,0.021,0.0,0.0,0.0,0.093,0.011,0.025,0.041,0.051,0.011,0.099,0.02,0.027,0.057,0.0,0.052,0.0,0.0,0.067,0.036,0.02,0.09,0.04,0.078,0.0,0.042,0.074,1.0,0.152,0.0,0.075,0.04,0.0,0.018,0.0,0.0,0.0,0.021,0.011,0.069,0.102,0.066,0.031
2014-01-15 18:00:00,0.0,0.0,0.074,0.018,0.051,0.0,0.0,0.054,0.0,0.0,0.061,0.0,0.0,0.0,0.074,0.064,0.048,0.0,0.056,0.0,0.0,0.0,0.042,0.118,0.063,0.011,0.019,0.064,0.0,0.0,0.0,0.0,0.0,0.057,0.061,0.022,0.0,0.0,0.092,0.08,0.062,0.018,0.0,0.0,0.0,0.039,0.017,0.048,0.052,0.07,0.0,0.05,0.074,0.152,1.0,0.0,0.056,0.066,0.036,0.046,0.0,0.0,0.0,0.019,0.082,0.057,0.118,0.045,0.0
2014-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 10:00:00,0.0,0.438,0.036,0.038,0.087,0.0,0.5,0.03,0.0,0.35,0.011,0.033,0.0,0.0,0.45,0.05,0.111,0.033,0.012,0.0,0.0,0.0,0.014,0.077,0.226,0.0,0.042,0.167,0.0,0.0,0.467,0.059,0.0,0.012,0.045,0.125,0.273,0.0,0.105,0.031,0.222,0.036,0.0,0.0,0.353,0.008,0.0,0.321,0.067,0.011,0.0,0.013,0.706,0.075,0.056,0.0,1.0,0.012,0.115,0.083,0.0,0.0,0.0,0.13,0.091,0.079,0.022,0.051,0.036
2014-01-16 12:00:00,0.0,0.0,0.012,0.078,0.679,0.0,0.0,0.736,0.024,0.051,0.028,0.101,0.0,0.0,0.012,0.041,0.528,0.087,0.014,0.0,0.0,0.0,0.703,0.037,0.119,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.683,0.057,0.0,0.037,0.036,0.14,0.322,0.026,0.0,0.0,0.0,0.013,0.402,0.048,0.12,0.011,0.027,0.0,0.822,0.024,0.04,0.066,0.0,0.012,1.0,0.024,0.022,0.0,0.0,0.014,0.093,0.013,0.586,0.084,0.066,0.0
2014-01-16 14:00:00,0.0,0.0,0.0,0.037,0.013,0.0,0.0,0.014,0.0,0.037,0.011,0.032,0.0,0.0,0.071,0.048,0.013,0.0,0.024,0.0,0.0,0.0,0.014,0.036,0.026,0.017,0.0,0.158,0.0,0.0,0.0,0.056,0.019,0.012,0.044,0.056,0.0,0.0,0.075,0.031,0.095,0.071,0.0,0.0,0.0,0.024,0.067,0.056,0.065,0.033,0.0,0.013,0.111,0.0,0.036,0.0,0.115,0.024,1.0,0.143,0.0,0.0,0.133,0.125,0.087,0.025,0.021,0.024,0.034
2014-01-16 16:00:00,0.036,0.0,0.026,0.086,0.036,0.0,0.0,0.026,0.0,0.027,0.132,0.05,0.0,0.0,0.111,0.067,0.034,0.024,0.022,0.0,0.0,0.0,0.052,0.3,0.065,0.06,0.286,0.143,0.0,0.0,0.0,0.036,0.049,0.033,0.118,0.074,0.026,0.024,0.104,0.036,0.179,0.026,0.0,0.0,0.0,0.022,0.0,0.116,0.132,0.029,0.0,0.023,0.081,0.018,0.046,0.0,0.083,0.022,0.143,1.0,0.067,0.067,0.0,0.156,0.061,0.045,0.094,0.156,0.081
2014-01-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.029,0.0,0.0,0.158,0.571,0.0,0.0,0.008,0.0,0.0,0.136,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.167,1.0,0.0,0.0,0.133,0.0,0.0,0.03,0.0
2014-01-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-17 10:00:00,0.0,0.0,0.038,0.316,0.106,0.0,0.0,0.098,0.038,0.19,0.034,0.318,0.0,0.0,0.174,0.188,0.083,0.261,0.0,0.0,0.0,0.0,0.115,0.083,0.2,0.0,0.0,0.188,0.0,0.0,0.0,0.143,0.062,0.096,0.096,0.231,0.04,0.036,0.143,0.065,0.333,0.0,0.0,0.0,0.0,0.058,0.036,0.296,0.111,0.0,0.0,0.103,0.174,0.021,0.019,0.0,0.13,0.093,0.125,0.156,0.0,0.0,0.0,1.0,0.048,0.127,0.154,0.182,0.0
2014-01-17 12:00:00,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.087,0.133,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.091,0.03,0.018,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.013,0.023,0.077,0.0,0.038,0.086,0.016,0.125,0.042,0.0,0.0,0.0,0.008,0.0,0.031,0.037,0.0,0.0,0.0,0.087,0.011,0.082,0.0,0.091,0.013,0.087,0.061,0.0,0.133,0.0,0.048,1.0,0.04,0.024,0.028,0.042
2014-01-17 14:00:00,0.0,0.055,0.012,0.066,0.593,0.0,0.056,0.597,0.012,0.095,0.021,0.104,0.0,0.0,0.107,0.056,0.558,0.076,0.015,0.015,0.0,0.0,0.653,0.051,0.179,0.056,0.0,0.042,0.0,0.0,0.056,0.014,0.103,0.563,0.05,0.043,0.065,0.024,0.091,0.317,0.056,0.0,0.0,0.0,0.041,0.317,0.037,0.213,0.036,0.021,0.0,0.598,0.092,0.069,0.057,0.0,0.079,0.586,0.025,0.045,0.0,0.0,0.0,0.127,0.04,1.0,0.074,0.08,0.0
2014-01-17 16:00:00,0.0,0.024,0.143,0.278,0.093,0.0,0.0,0.086,0.021,0.095,0.078,0.136,0.0,0.0,0.0,0.026,0.125,0.19,0.04,0.0,0.0,0.0,0.085,0.022,0.096,0.039,0.023,0.0,0.0,0.0,0.0,0.0,0.059,0.086,0.098,0.0,0.022,0.042,0.07,0.063,0.079,0.116,0.0,0.059,0.0,0.088,0.0,0.098,0.062,0.066,0.0,0.091,0.021,0.102,0.118,0.0,0.022,0.084,0.021,0.094,0.0,0.0,0.0,0.154,0.024,0.074,1.0,0.154,0.043
2014-01-17 18:00:00,0.069,0.059,0.077,0.143,0.086,0.0,0.0,0.065,0.0,0.081,0.082,0.189,0.0,0.0,0.0,0.0,0.069,0.222,0.032,0.037,0.0,0.0,0.078,0.051,0.214,0.0,0.226,0.03,0.0,0.0,0.0,0.0,0.1,0.067,0.116,0.0,0.025,0.0,0.038,0.066,0.061,0.077,0.0,0.034,0.0,0.06,0.048,0.136,0.047,0.039,0.0,0.098,0.05,0.066,0.045,0.0,0.051,0.066,0.024,0.156,0.0,0.03,0.0,0.182,0.028,0.08,0.154,1.0,0.077
2014-01-17 20:00:00,0.0,0.143,0.071,0.0,0.0,0.0,0.048,0.014,0.0,0.0,0.045,0.0,0.0,0.0,0.034,0.0,0.025,0.0,0.104,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.038,0.037,0.011,0.056,0.036,0.0,0.0,0.039,0.0,0.154,0.0,0.059,0.043,0.008,0.0,0.027,0.065,0.056,0.0,0.0,0.034,0.031,0.0,0.0,0.036,0.0,0.034,0.081,0.0,0.0,0.0,0.0,0.042,0.0,0.043,0.077,1.0
