date,2014-01-06 09:00:00,2014-01-06 10:00:00,2014-01-06 11:00:00,2014-01-06 12:00:00,2014-01-06 13:00:00,2014-01-06 14:00:00,2014-01-06 15:00:00,2014-01-06 16:00:00,2014-01-06 17:00:00,2014-01-06 18:00:00,2014-01-07 08:00:00,2014-01-07 09:00:00,2014-01-07 10:00:00,2014-01-07 11:00:00,2014-01-07 12:00:00,2014-01-07 13:00:00,2014-01-07 14:00:00,2014-01-07 15:00:00,2014-01-07 16:00:00,2014-01-07 17:00:00,2014-01-07 18:00:00,2014-01-07 19:00:00,2014-01-07 20:00:00,2014-01-08 08:00:00,2014-01-08 09:00:00,2014-01-08 10:00:00,2014-01-08 11:00:00,2014-01-08 12:00:00,2014-01-08 13:00:00,2014-01-08 14:00:00,2014-01-08 15:00:00,2014-01-08 16:00:00,2014-01-08 17:00:00,2014-01-08 18:00:00,2014-01-08 19:00:00,2014-01-08 20:00:00,2014-01-08 21:00:00,2014-01-09 09:00:00,2014-01-09 10:00:00,2014-01-09 11:00:00,2014-01-09 12:00:00,2014-01-09 13:00:00,2014-01-09 14:00:00,2014-01-09 15:00:00,2014-01-09 16:00:00,2014-01-09 17:00:00,2014-01-09 18:00:00,2014-01-09 19:00:00,2014-01-09 20:00:00,2014-01-09 21:00:00,2014-01-09 23:00:00,2014-01-10 09:00:00,2014-01-10 10:00:00,2014-01-10 11:00:00,2014-01-10 12:00:00,2014-01-10 13:00:00,2014-01-10 14:00:00,2014-01-10 15:00:00,2014-01-10 16:00:00,2014-01-10 17:00:00,2014-01-10 18:00:00,2014-01-10 19:00:00,2014-01-10 20:00:00,2014-01-13 09:00:00,2014-01-13 10:00:00,2014-01-13 11:00:00,2014-01-13 12:00:00,2014-01-13 13:00:00,2014-01-13 14:00:00,2014-01-13 15:00:00,2014-01-13 16:00:00,2014-01-13 17:00:00,2014-01-13 18:00:00,2014-01-13 19:00:00,2014-01-13 20:00:00,2014-01-13 21:00:00,2014-01-13 22:00:00,2014-01-14 08:00:00,2014-01-14 10:00:00,2014-01-14 11:00:00,2014-01-14 12:00:00,2014-01-14 13:00:00,2014-01-14 14:00:00,2014-01-14 15:00:00,2014-01-14 16:00:00,2014-01-14 17:00:00,2014-01-14 18:00:00,2014-01-14 19:00:00,2014-01-14 20:00:00,2014-01-14 21:00:00,2014-01-15 09:00:00,2014-01-15 10:00:00,2014-01-15 11:00:00,2014-01-15 12:00:00,2014-01-15 13:00:00,2014-01-15 14:00:00,2014-01-15 15:00:00,2014-01-15 16:00:00,2014-01-15 17:00:00,2014-01-15 18:00:00,2014-01-15 19:00:00,2014-01-15 20:00:00,2014-01-16 09:00:00,2014-01-16 10:00:00,2014-01-16 11:00:00,2014-01-16 12:00:00,2014-01-16 13:00:00,2014-01-16 14:00:00,2014-01-16 15:00:00,2014-01-16 16:00:00,2014-01-16 17:00:00,2014-01-16 18:00:00,2014-01-16 19:00:00,2014-01-16 20:00:00,2014-01-16 21:00:00,2014-01-17 09:00:00,2014-01-17 10:00:00,2014-01-17 11:00:00,2014-01-17 12:00:00,2014-01-17 13:00:00,2014-01-17 14:00:00,2014-01-17 15:00:00,2014-01-17 16:00:00,2014-01-17 17:00:00,2014-01-17 18:00:00,2014-01-17 19:00:00,2014-01-17 20:00:00,2014-01-17 21:00:00
2014-01-07 18:00:00,0.0,0.0,0.0,0.0,0.056,0.0,0.6,0.115,0.875,0.0,0.0,0.0,0.0,0.113,0.0,0.182,0.2,0.125,0.039,0.24,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.071,0.067,0.097,0.067,0.375,0.0,0.04,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.059,0.0,0.467,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.091,0.0,0.052,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.087,0.03,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.111,0.062,0.071,0.429,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.067,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.127,0.045,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.05,0.3,0.115,0.304,0.048,0.3,0.0,0.0,0.0
2014-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 09:00:00,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.188,0.286,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.25,0.286,0.333,0.0,0.167,0.0,0.0,0.0,0.056,0.25,0.075,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.133,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,0.053,0.0,0.571,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.143,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.429,0.0,0.2,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 10:00:00,0.0,0.353,0.0,0.059,0.0,0.0,0.0,0.072,0.0,0.0,0.4,0.0,0.067,0.0,0.0,0.0,0.263,0.0,0.0,0.028,0.0,0.0,0.0,0.143,0.188,1.0,0.059,0.235,0.375,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.4,0.0,0.0,0.143,0.0,0.207,0.0,0.0,0.0,0.143,0.286,0.214,0.278,0.0,0.133,0.0,0.0,0.4,0.16,0.038,0.0,0.235,0.0,0.045,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.13,0.188,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.176,0.208,0.012,0.0,0.0,0.176,0.0,0.4,0.167,0.0,0.261,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.267,0.059,0.227,0.333,0.0,0.0,0.0,0.0,0.056,0.04,0.0
2014-01-08 11:00:00,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.059,1.0,0.222,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.2,0.133,0.077,0.091,0.059,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.188,0.044,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.071,0.25,0.0,0.0,0.222,0.0,0.0,0.286,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.125,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 12:00:00,0.0,0.0,0.0,0.1,0.0,0.0,0.071,0.015,0.077,0.0,0.0,0.0,0.0,0.015,0.0,0.091,0.062,0.0,0.013,0.071,0.071,0.0,0.143,0.0,0.5,0.235,0.222,1.0,0.071,0.015,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.25,0.0,0.071,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.029,0.0,0.0,0.214,0.222,0.25,0.0,0.0,0.0,0.0,0.0,0.105,0.158,0.072,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.188,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.273,0.017,0.0,0.0,0.0,0.13,0.083,0.0,0.0,0.0,0.0,0.0,0.067,0.429,0.333,0.1,0.333,0.136,0.015,0.036,0.0,0.0,0.0,0.0,0.0
2014-01-08 13:00:00,0.0,0.7,0.0,0.091,0.0,0.0,0.067,0.115,0.071,0.0,0.875,0.0,0.111,0.015,0.0,0.083,0.636,0.0,0.013,0.033,0.067,0.0,0.0,0.0,0.0,0.375,0.0,0.071,1.0,0.133,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.385,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.318,0.014,0.0,0.0,0.059,0.091,0.0,0.545,0.0,0.0,0.0,0.0,0.294,0.0,0.014,0.0,0.071,0.0,0.062,0.0,0.0,0.0,0.545,0.0,0.009,0.0,0.0,0.0,0.111,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.778,0.0,0.353,0.013,0.0,0.0,0.0,0.0,0.875,0.0,0.016,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.05,0.3,0.015,0.034,0.0,0.0,0.083,0.053,0.0
2014-01-08 14:00:00,0.0,0.113,0.0,0.016,0.014,0.0,0.079,0.791,0.098,0.0,0.117,0.0,0.016,0.635,0.015,0.016,0.129,0.0,0.023,0.092,0.097,0.0,0.0,0.0,0.0,0.088,0.0,0.015,0.133,1.0,0.015,0.088,0.009,0.026,0.0,0.0,0.0,0.0,0.681,0.0,0.0,0.077,0.0,0.088,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.029,0.125,0.59,0.014,0.023,0.077,0.016,0.0,0.095,0.016,0.0,0.0,0.049,0.072,0.0,0.568,0.026,0.031,0.0,0.015,0.0,0.0,0.0,0.095,0.0,0.382,0.043,0.015,0.0,0.108,0.217,0.015,0.029,0.009,0.025,0.0,0.0,0.701,0.0,0.133,0.0,0.103,0.016,0.027,0.024,0.0,0.0,0.117,0.0,0.701,0.136,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.014,0.147,0.644,0.093,0.0,0.068,0.016,0.014,0.0
2014-01-08 15:00:00,0.0,0.0,0.0,0.0,0.188,0.0,0.143,0.015,0.071,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.125,0.0,0.0,0.033,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,1.0,0.048,0.016,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.048,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.013,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.014,0.015,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.053,0.0,0.0,0.053,0.103,0.0,0.056,0.015,0.0,0.0,0.0,0.016,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.016,0.045,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.04,0.03,0.2,0.048,0.04,0.0,0.0,0.0
2014-01-08 16:00:00,0.0,0.0,0.0,0.0,0.19,0.0,0.294,0.104,0.4,0.0,0.0,0.0,0.0,0.103,0.0,0.118,0.143,0.0,0.037,0.233,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.048,0.088,0.048,1.0,0.014,0.032,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.043,0.0,0.474,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.083,0.0,0.036,0.263,0.0,0.0,0.0,0.0,0.0,0.071,0.026,0.0,0.0,0.08,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.083,0.0,0.05,0.238,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.048,0.053,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.115,0.036,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.0,0.08,0.185,0.121,0.2,0.037,0.185,0.0,0.0,0.0
2014-01-08 17:00:00,0.0,0.015,0.0,0.0,0.046,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.016,0.014,1.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.034,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.038,0.0,0.075,0.0,0.721,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.052,0.0,0.062,0.769,0.026,0.0,0.0,0.0,0.0,0.0,0.016,0.014,0.008,0.014,0.025,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.03,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.009,0.026,0.029,0.014,0.051,0.078,0.0
2014-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.026,0.042,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.011,0.108,0.04,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.026,0.0,0.032,0.071,1.0,0.0,0.0,0.0,0.0,0.028,0.053,0.0,0.037,0.04,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.032,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.012,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.034,0.024,0.0,0.0,0.027,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.036,0.0,0.257,0.0,0.0,0.0,0.0,0.029,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.026,0.026,0.0,0.029,0.15,0.0,0.0
2014-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.071,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0
2014-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 10:00:00,0.0,0.0,0.0,0.0,0.015,0.0,0.103,0.812,0.125,0.0,0.0,0.0,0.0,0.8,0.016,0.034,0.048,0.0,0.033,0.113,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.016,0.681,0.016,0.111,0.0,0.028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015,0.0,0.111,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.027,0.739,0.014,0.04,0.1,0.0,0.0,0.0,0.018,0.0,0.0,0.052,0.029,0.0,0.708,0.064,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.046,0.016,0.016,0.097,0.053,0.016,0.0,0.0,0.013,0.0,0.0,0.897,0.0,0.016,0.0,0.0,0.0,0.029,0.012,0.0,0.0,0.0,0.0,0.897,0.029,0.0,0.015,0.0,0.0,0.0,0.0,0.033,0.0,0.033,0.121,0.0,0.0,0.0,0.015,0.088,0.812,0.114,0.045,0.088,0.0,0.0,0.0
2014-01-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 12:00:00,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.286,0.125,0.133,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167,0.0,0.022,0.071,0.462,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.03,0.0,0.0,0.049,0.095,0.133,0.143,0.048,0.0,0.0,0.0,0.0,0.038,0.12,0.053,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.087,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.25,0.0,0.0,0.0,0.043,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.231,0.2,0.0,0.13,0.033,0.0,0.0,0.0,0.148,0.0,0.0,0.0
2014-01-09 13:00:00,0.0,0.357,0.0,0.0,0.0,0.091,0.059,0.094,0.062,0.0,0.417,0.0,0.0,0.014,0.059,0.071,0.429,0.0,0.0,0.031,0.059,0.0,0.0,0.0,0.0,0.333,0.077,0.0,0.385,0.077,0.0,0.043,0.0,0.037,0.0,0.1,0.0,0.0,0.015,0.2,0.0,1.0,0.0,0.143,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.417,0.0,0.0,0.0,0.05,0.192,0.014,0.143,0.025,0.053,0.0,0.0,0.267,0.0,0.0,0.0,0.029,0.263,0.042,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.008,0.0,0.0,0.062,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.385,0.0,0.19,0.0,0.0,0.059,0.0,0.0,0.417,0.0,0.016,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.077,0.0,0.4,0.014,0.032,0.043,0.077,0.0,0.0,0.0
2014-01-09 14:00:00,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.091,0.071,0.0,0.0,0.0,0.0,0.016,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,1.0,0.048,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0
